UserID,Date,Total_Distance,Tracker_Distance,Logged_Activities_Distance,Very_Active_Distance,Moderately_Active_Distance,Light_Active_Distance,Sedentary_Active_Distance,Very_Active_Minutes,Fairly_Active_Minutes,Lightly_Active_Minutes,Sedentary_Minutes,Steps,Calories_Burned
5553957443,4/28/2016,7.630000114,7.630000114,0,3.710000038,0.75,3.170000076,0,49,13,165,727,11393,1999
3977333714,5/6/2016,8.279999733,8.279999733,0,3.109999895,2.50999999,2.670000076,0,29,55,168,676,11677,1590
4388161847,5/1/2016,7.889999866,7.889999866,0,1.00999999,0.680000007,6.199999809,0,12,15,241,579,10255,2926
8792009665,4/27/2016,1.129999995,1.129999995,0,0,0,1.129999995,0,0,0,112,900,1758,2067
5553957443,4/18/2016,2.430000067,2.430000067,0,0,0,2.430000067,0,0,0,206,622,3727,1683
2026352035,4/30/2016,2.930000067,2.930000067,0,0,0,2.930000067,0,0,0,233,594,4729,1506
5577150313,5/6/2016,3.700000048,3.700000048,0,1.929999948,0.319999993,1.450000048,0,41,16,79,1304,4950,2643
4445114986,4/14/2016,2.670000076,2.670000076,0,0,0,2.670000076,0,0,0,231,717,3974,2194
2320127002,5/3/2016,5.019999981,5.019999981,0,1.49000001,0.370000005,3.160000086,0,20,10,206,1204,7443,1878
1844505072,4/13/2016,3.25999999,3.25999999,0,0,0,3.25999999,0,0,0,248,1192,4929,1860
4702921684,4/29/2016,8.050000191,8.050000191,0,1.059999943,0.920000017,6.070000172,0,12,19,267,692,9930,3165
5553957443,5/4/2016,2.769999981,2.769999981,0,0,0,2.769999981,0,0,0,224,651,4249,1698
5577150313,4/28/2016,7.429999828,7.429999828,0,3.25,1.169999957,3.00999999,0,99,51,141,692,9841,3580
8053475328,4/30/2016,5.590000153,5.590000153,0,2.99000001,0.059999999,2.539999962,0,27,1,131,1281,7135,2408
2873212765,5/1/2016,4.96999979,4.96999979,0,0.49000001,1.039999962,3.440000057,0,7,18,196,1219,7399,1739
2022484408,5/12/2016,6.409999847,6.409999847,0,1.279999971,0.670000017,4.440000057,0,16,16,236,728,9117,1853
7086361926,4/29/2016,4.949999809,4.949999809,0,0.49000001,0.449999988,4,0,24,36,182,1198,7881,2616
4388161847,5/4/2016,9.520000458,9.520000458,0,2.789999962,0.930000007,5.800000191,0,35,21,251,632,12375,3162
6290855005,5/7/2016,4.170000076,4.170000076,0,0,0,4.159999847,0,0,0,227,1213,5510,2613
1927972279,5/12/2016,0,0,0,0,0,0,0,0,0,0,966,0,1383
1644430081,4/25/2016,2.599999905,2.599999905,0,0.589999974,0.059999999,1.950000048,0,8,1,94,1337,3580,2497
4445114986,4/19/2016,1.389999986,1.389999986,0,0,0,1.389999986,0,0,0,121,895,2064,1954
8792009665,4/25/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1688
8253242879,4/19/2016,2.779999971,2.779999971,0,0,0,2.779999971,0,0,0,164,1276,4212,1763
2873212765,4/24/2016,4.679999828,4.679999828,0,3,0.059999999,1.620000005,0,46,1,190,1203,6873,1898
1644430081,4/18/2016,5.190000057,5.190000057,0,1.070000052,1.669999957,2.450000048,0,15,33,121,1271,7132,2806
4445114986,4/15/2016,4.829999924,4.829999924,0,0,0,4.829999924,0,0,0,350,711,7198,2496
5577150313,5/3/2016,8.25,8.25,0,4.519999981,0.150000006,3.569999933,0,97,8,212,580,11045,3795
4558609924,4/24/2016,5.659999847,5.659999847,0,0,0,5.650000095,0,0,0,395,1045,8563,2173
2026352035,4/15/2016,2.369999886,2.369999886,0,0,0,2.369999886,0,0,0,188,687,3821,1444
2873212765,4/18/2016,5.239999771,5.239999771,0,0.07,0.280000001,4.889999866,0,1,6,311,1122,7762,1890
6962181067,4/26/2016,6.900000095,6.900000095,0,2.579999924,0.419999987,3.900000095,0,36,7,254,680,10433,2012
6117666160,4/30/2016,5.28000021,5.28000021,0,0,0,5.28000021,0,0,0,343,1040,6987,2275
2320127002,5/2/2016,2.450000048,2.450000048,0,0.360000014,0.209999993,1.879999995,0,5,6,123,1306,3634,1613
4558609924,4/25/2016,5.349999905,5.349999905,0,0.589999974,0.25,4.510000229,0,18,10,340,993,8095,2225
1644430081,5/8/2016,4.889999866,4.889999866,0,0,0,4.880000114,0,0,0,295,991,6724,2987
8053475328,5/11/2016,9.399999619,9.399999619,0,6.079999924,0.280000001,3.039999962,0,60,7,184,1189,12209,2809
1844505072,5/7/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1347
1927972279,4/14/2016,1.5,1.5,0,0,0.400000006,1.100000024,0,0,9,88,1292,2163,2383
8053475328,4/28/2016,12.39999962,12.39999962,0,9.670000076,0.389999986,2.349999905,0,90,9,153,1188,15447,3062
2873212765,5/6/2016,4.75,4.75,0,0,0.119999997,4.610000134,0.01,0,5,370,1065,7063,1910
2320127002,5/4/2016,0.810000002,0.810000002,0,0,0,0.810000002,0,0,0,52,1388,1201,1426
1503960366,4/12/2016,8.5,8.5,0,1.879999995,0.550000012,6.059999943,0,25,13,328,728,13162,1985
8877689391,5/3/2016,8.210000038,8.210000038,0,1.389999986,0.100000001,6.670000076,0.01,19,3,229,1189,10818,2817
5577150313,4/23/2016,5.710000038,5.710000038,0,1.210000038,0.360000014,4.139999866,0,24,24,223,627,7638,3152
8792009665,4/16/2016,0.159999996,0.159999996,0,0,0,0.159999996,0,0,0,12,1428,244,1721
4558609924,5/8/2016,4.329999924,4.329999924,0,1.799999952,0.5,2.019999981,0,66,35,238,1019,6543,2666
4319703577,4/26/2016,6.639999866,6.639999866,0,0.569999993,0.920000017,5.150000095,0,8,21,288,649,9899,2236
7086361926,4/21/2016,6.179999828,6.179999828,0,1.360000014,0.300000012,4.510000229,0,19,6,206,758,9469,2463
1927972279,4/15/2016,0.680000007,0.680000007,0,0,0,0.680000007,0,0,0,51,941,980,2221
1844505072,5/6/2016,0.029999999,0.029999999,0,0,0,0.029999999,0,0,0,2,1438,44,1351
4445114986,5/12/2016,0.519999981,0.519999981,0,0,0,0.519999981,0,0,0,58,380,768,1212
6290855005,5/6/2016,4.619999886,4.619999886,0,0,0,4.590000153,0.029999999,0,0,305,1135,6116,2806
1624580081,5/8/2016,2.230000019,2.230000019,0,0,0,2.220000029,0,0,0,152,1288,3427,1427
7086361926,5/12/2016,2.559999943,2.559999943,0,0.379999995,0.270000011,1.889999986,0,5,4,58,343,3789,1199
8583815059,4/18/2016,3.00999999,3.00999999,0,0.310000002,1.059999943,1.350000024,0,4,22,105,1309,3864,2536
4020332650,5/5/2016,8.430000305,8.430000305,0,2.619999886,1.679999948,4.039999962,0.07,38,42,196,916,11728,3429
2873212765,4/15/2016,5.699999809,5.699999809,0,0,0,5.690000057,0.01,0,0,448,992,8482,2063
1624580081,4/27/2016,5.440000057,5.440000057,0,1.110000014,1.870000005,2.460000038,0,17,36,154,1233,8367,1670
4020332650,4/15/2016,1.350000024,1.350000024,0,0.209999993,0.360000014,0.769999981,0,36,18,87,1299,1882,2951
2026352035,4/22/2016,1.809999943,1.809999943,0,0,0,1.809999943,0,0,0,162,712,2915,1399
8877689391,5/12/2016,6.119999886,6.119999886,0,1.820000052,0.039999999,4.25,0,23,1,137,770,8064,1849
8053475328,4/27/2016,9.819999695,9.819999695,0,6.460000038,0.430000007,2.930000067,0,60,10,183,1187,12422,2852
8053475328,4/17/2016,13.68999958,13.68999958,0,9.239999771,0.800000012,3.640000105,0,111,21,195,1113,18827,3213
2347167796,4/28/2016,3.599999905,3.599999905,0,0,0,3.599999905,0,0,0,229,764,5439,1854
4445114986,4/12/2016,2.200000048,2.200000048,0,0,0,2.200000048,0,0,0,196,787,3276,2113
6290855005,4/20/2016,4.809999943,4.809999943,0,0,0,4.800000191,0.01,0,0,258,1182,6361,2701
3372868164,4/20/2016,3.329999924,3.329999924,0,0.839999974,0.090000004,2.380000114,0.02,15,3,274,1148,4880,1867
3977333714,5/7/2016,7.730000019,7.730000019,0,0,4.130000114,3.589999914,0,0,86,208,703,11550,1574
8792009665,5/9/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1688
1927972279,5/8/2016,0,0,0,0,0,0,0,0,0,0,1440,0,2063
1927972279,4/13/2016,0.25,0.25,0,0,0,0.25,0,0,0,32,986,356,2151
8053475328,5/2/2016,1.429999948,1.429999948,0,0,0,1.429999948,0,0,0,95,1345,1969,1988
1624580081,5/1/2016,28.03000069,28.03000069,0,21.92000008,4.190000057,1.909999967,0.02,186,63,171,1020,36019,2690
4020332650,4/19/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1980
8583815059,5/2/2016,6.610000134,6.610000134,0,0,0,0,0,0,0,0,1440,8469,2894
1927972279,5/1/2016,1.870000005,1.870000005,0,1.00999999,0.029999999,0.829999983,0,14,1,70,1355,2704,2411
4445114986,5/9/2016,3.539999962,3.539999962,0,0,0,3.539999962,0,0,0,266,641,5275,2281
4319703577,4/30/2016,5.519999981,5.519999981,0,0.400000006,1.610000014,3.50999999,0,6,38,196,695,8221,2092
6290855005,4/17/2016,5.940000057,5.940000057,0,1.139999986,0.790000021,4,0,31,12,225,1172,7851,3171
3977333714,4/16/2016,9,9,0,2.029999971,4,2.970000029,0,31,83,153,663,13459,1625
1503960366,5/1/2016,6.809999943,6.809999943,0,2.289999962,1.600000024,2.920000076,0,33,35,246,730,10602,1820
7086361926,5/4/2016,8.31000042,8.31000042,0,5.28000021,0.119999997,2.900000095,0,45,12,135,843,10988,2655
8583815059,4/17/2016,2.349999905,2.349999905,0,0,0,0,0,0,0,0,1440,3008,2439
7086361926,5/3/2016,6.760000229,6.760000229,0,2.74000001,0.850000024,3.160000086,0,57,36,152,761,10288,2754
4319703577,5/8/2016,2.460000038,2.460000038,0,0,0,2.460000038,0,0,0,153,603,3672,1792
5553957443,4/13/2016,3.160000086,3.160000086,0,0,0,3.160000086,0,0,0,226,647,4832,1718
5577150313,4/26/2016,3.980000019,3.980000019,0,0.850000024,0.649999976,2.470000029,0,38,32,181,759,5325,3088
1624580081,4/19/2016,1.899999976,1.899999976,0,0,0,1.899999976,0,0,0,141,1299,2916,1435
2022484408,5/3/2016,8.739999771,8.739999771,0,3.99000001,0.460000008,4.28000021,0,72,14,250,1104,12183,2752
2320127002,5/11/2016,4.329999924,4.329999924,0,0,0,4.329999924,0,0,0,300,1140,6424,1903
8053475328,4/22/2016,8.289999962,8.289999962,0,6.260000229,0.150000006,1.879999995,0,60,3,117,1260,10520,2655
6290855005,4/13/2016,5.400000095,5.400000095,0,0,0,5.389999866,0.01,0,0,350,1090,7142,2905
6962181067,5/9/2016,8.720000267,8.680000305,3.167821884,3.900000095,1.179999948,3.650000095,0,43,21,231,607,12342,2105
8877689391,4/16/2016,25.29000092,25.29000092,0,13.23999977,1.210000038,10.71000004,0,94,29,429,888,29326,4547
2022484408,4/12/2016,8.340000153,8.340000153,0,3.309999943,0.769999981,4.260000229,0,42,14,227,1157,11875,2390
2873212765,5/4/2016,5.559999943,5.559999943,0,0,0,5.559999943,0,0,0,420,1020,8278,2015
8877689391,4/25/2016,8.739999771,8.739999771,0,2.369999886,0.07,6.269999981,0.01,113,8,218,1101,12986,3802
1503960366,4/29/2016,7.150000095,7.150000095,0,1.059999943,0.5,5.579999924,0,16,12,243,815,11181,1837
1927972279,4/16/2016,0,0,0,0,0,0,0,0,0,0,1440,0,2064
3977333714,4/18/2016,7.800000191,7.800000191,0,0.25,3.730000019,3.819999933,0,4,95,214,605,11663,1584
2347167796,4/20/2016,7.269999981,7.269999981,0,0.680000007,1.809999943,4.78000021,0,11,43,269,1011,10999,2198
6117666160,5/1/2016,6.730000019,6.730000019,0,0,0,6.730000019,0,0,0,397,525,8915,2361
8792009665,5/7/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1688
2026352035,4/17/2016,0.519999981,0.519999981,0,0,0,0.519999981,0,0,0,60,1053,838,1214
1844505072,5/5/2016,1.480000019,1.480000019,0,0,0,1.480000019,0,0,0,120,1320,2237,1589
7086361926,4/28/2016,7.800000191,7.800000191,0,2.789999962,1.639999986,3.359999895,0,54,48,161,810,11584,2862
2022484408,5/8/2016,2.309999943,2.309999943,0,0,0,2.309999943,0,0,0,135,1305,3292,1848
3372868164,4/17/2016,5.880000114,5.880000114,0,1.409999967,0.100000001,4.360000134,0.01,11,2,322,1105,8199,1964
7007744171,4/13/2016,9.649999619,8.600000381,4.851306915,4.610000134,0.560000002,4.480000019,0,56,22,261,1101,12862,2742
6775888955,4/26/2016,5.269999981,5.269999981,1.959596038,3.480000019,0.870000005,0.730000019,0,42,30,47,1321,7091,2584
6775888955,5/7/2016,1.409999967,1.409999967,0,0.129999995,0.239999995,1.049999952,0,2,5,49,551,1967,1032
8053475328,4/29/2016,9.649999619,9.649999619,0,6.170000076,0.310000002,3.170000076,0,58,8,159,1215,12315,2794
6117666160,5/5/2016,7.400000095,7.400000095,0,0,0,7.400000095,0,0,0,487,479,9799,2636
4702921684,4/24/2016,12.22000027,12.22000027,0,1.200000048,5.119999886,5.880000114,0,15,95,281,542,15050,3538
8877689391,4/27/2016,20.64999962,20.64999962,0,13.06999969,0.439999998,7.099999905,0,93,8,235,1104,23629,3808
1624580081,4/26/2016,1.840000033,1.840000033,0,0,0,1.830000043,0.01,0,0,140,1300,2826,1402
8583815059,4/15/2016,2.680000067,2.680000067,0,0,0,0.899999976,0,0,0,65,1375,3430,2505
2022484408,4/15/2016,8.029999733,8.029999733,0,1.940000057,0.310000002,5.78000021,0,27,9,282,1122,11034,2525
6962181067,4/29/2016,7.110000134,7.110000134,0,0.819999993,0.479999989,5.809999943,0,12,15,369,645,10762,2254
2022484408,4/29/2016,7.190000057,7.190000057,0,0.479999989,1.210000038,5.5,0,21,40,281,1098,10245,2611
1503960366,4/28/2016,8.529999733,8.529999733,0,3.539999962,1.159999967,3.789999962,0,48,28,189,782,13154,1898
4702921684,4/18/2016,7.380000114,7.380000114,0,1.820000052,1.49000001,4.070000172,0,22,30,191,890,9105,3013
1624580081,4/29/2016,1.549999952,1.549999952,0,0,0,1.549999952,0,0,0,150,1290,2390,1404
8877689391,4/14/2016,18.97999954,18.97999954,0,10.55000019,0.589999974,7.75,0.02,68,13,298,1061,21129,3793
8053475328,5/3/2016,11.89999962,11.89999962,0,8.390000343,0.930000007,2.589999914,0,87,22,165,1166,15484,3023
4702921684,4/22/2016,1.350000024,1.350000024,0,0,0,1.350000024,0,0,0,72,1341,1664,2241
6290855005,4/30/2016,5.099999905,5.099999905,0,0,0,5.090000153,0.01,0,0,324,1116,6744,2843
4558609924,4/18/2016,5.909999847,5.909999847,0,0.980000019,0.930000007,4,0,14,15,331,1080,8940,2116
2873212765,4/30/2016,5.679999828,5.679999828,0,0.330000013,1.080000043,4.260000229,0.01,5,20,248,1167,8452,1830
6117666160,4/28/2016,2.599999905,2.599999905,0,0,0,2.599999905,0,0,0,141,758,3403,1879
2320127002,4/21/2016,2.289999962,2.289999962,0,0.059999999,0.419999987,1.809999943,0,1,10,127,1302,3404,1610
1503960366,5/8/2016,6.579999924,6.579999924,0,3.529999971,0.319999993,2.730000019,0,44,8,203,574,10060,1740
7007744171,5/5/2016,11.10000038,10.03999996,4.878232002,4.329999924,1.289999962,5.480000019,0,53,23,317,1047,15010,2933
4388161847,5/7/2016,17.54000092,17.54000092,0,9.449999809,2.769999981,5.329999924,0,120,56,260,508,22770,4022
8792009665,4/24/2016,0.25999999,0.25999999,0,0.039999999,0.050000001,0.159999996,0,3,8,19,1410,400,1799
4020332650,4/30/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1980
2320127002,4/25/2016,2.420000076,2.420000076,0,0.230000004,0.200000003,1.99000001,0,3,5,152,1280,3588,1654
1624580081,4/18/2016,7.409999847,7.409999847,0,2.150000095,0.620000005,4.619999886,0.01,17,7,202,1214,10536,1604
8792009665,5/8/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1688
4020332650,5/10/2016,3.980000019,3.980000019,0,0,0,3.869999886,0.039999999,0,0,206,774,5546,2926
4445114986,5/8/2016,4.900000095,4.900000095,0,0,0.25,4.650000095,0,0,8,308,733,7303,2423
8792009665,5/10/2016,0,0,0,0,0,0,0,0,0,0,48,0,57
8053475328,5/12/2016,3.910000086,3.910000086,0,2.950000048,0.200000003,0.75999999,0,28,4,39,839,4998,1505
7086361926,4/27/2016,8.340000153,8.340000153,0,5.630000114,0.180000007,2.529999971,0,55,6,145,829,11107,2693
2026352035,4/21/2016,1.529999971,1.529999971,0,0,0,1.529999971,0,0,0,153,749,2467,1370
8253242879,4/14/2016,3.460000038,3.460000038,0,1.929999948,0.99000001,0.540000021,0,29,16,33,1362,5234,1705
8253242879,4/24/2016,7.130000114,7.130000114,0,5.599999905,0.189999998,1.340000033,0,41,4,82,1313,8905,1976
4558609924,5/11/2016,6.019999981,6.019999981,0,0.25999999,1.820000052,3.940000057,0,4,31,324,1081,9108,2131
8877689391,4/13/2016,9.579999924,9.579999924,0,3.549999952,0.379999995,5.639999866,0,108,18,216,1098,15337,3566
8253242879,4/12/2016,7.159999847,7.159999847,0,5.429999828,0.140000001,1.590000033,0,40,2,154,1244,9033,2044
5577150313,4/24/2016,11.77999973,11.77999973,0,7.650000095,2.150000095,1.980000019,0,210,65,141,425,15764,4392
8877689391,4/12/2016,20.39999962,20.39999962,0,12.22000027,0.340000004,7.820000172,0,85,7,312,1036,23186,3921
2022484408,4/20/2016,10.67000008,10.67000008,0,3.339999914,1.929999948,5.400000095,0,48,63,276,1053,15112,2897
6775888955,4/16/2016,3.390000105,3.390000105,0,2.519999981,0.810000002,0.059999999,0,36,18,9,1377,4732,2225
1927972279,5/11/2016,0,0,0,0,0,0,0,0,0,0,1440,0,2063
6290855005,4/25/2016,5.900000095,5.900000095,0,0.680000007,0.180000007,5.03000021,0.01,8,3,249,1180,7802,2771
6775888955,4/14/2016,3.700000048,3.700000048,0,0.870000005,0.860000014,1.970000029,0,14,24,105,863,5162,2507
6962181067,5/10/2016,10.21000004,10.21000004,0,3.470000029,1.75,4.989999771,0,62,34,275,626,15448,2361
1844505072,5/1/2016,1.700000048,1.700000048,0,0,0.25999999,1.450000048,0,0,7,75,585,2573,1541
2320127002,4/22/2016,3.75999999,3.75999999,0,0,0,3.75999999,0,0,0,266,1174,5583,1851
6290855005,5/1/2016,7.440000057,7.440000057,0,0.660000026,2.75,4,0.02,8,95,282,1055,9837,3327
1844505072,4/23/2016,2.359999895,2.359999895,0,0,0,2.359999895,0,0,0,139,1301,3570,1645
4388161847,4/21/2016,7.730000019,7.730000019,0,0.370000005,0.389999986,6.980000019,0,7,12,272,853,10055,3069
4388161847,4/19/2016,7.829999924,7.829999924,0,1.370000005,0.689999998,5.769999981,0,20,16,249,704,10181,3015
6962181067,5/5/2016,6.960000038,6.960000038,0,0.99000001,1.159999967,4.809999943,0,14,22,305,591,10524,2066
5577150313,5/1/2016,9.989999771,9.989999771,0,5.309999943,1.440000057,3.24000001,0,194,72,178,499,13368,4546
7007744171,5/3/2016,10.86999989,9.710000038,4.912367821,4.480000019,1.019999981,5.360000134,0,58,31,330,1021,14510,2976
1844505072,5/9/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1347
1624580081,5/4/2016,1.429999948,1.429999948,0,0,0,1.419999957,0,0,0,118,1322,2193,1368
1927972279,5/10/2016,0,0,0,0,0,0,0,0,0,0,1440,0,2063
4319703577,5/4/2016,7.019999981,7.019999981,0,0.589999974,0.579999983,5.849999905,0,8,13,313,1106,10429,2282
8792009665,4/18/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1688
2026352035,5/4/2016,4.070000172,4.070000172,0,0,0,4.070000172,0,0,0,345,530,6564,1658
8053475328,5/6/2016,11,11,0,9.100000381,0.689999998,1.210000038,0,90,15,90,1245,13953,2859
7007744171,4/16/2016,3.099999905,3.099999905,0,0,0,3.099999905,0,0,0,203,1155,4631,2076
1503960366,4/20/2016,6.679999828,6.679999828,0,1.960000038,0.479999989,4.239999771,0,28,12,205,818,10544,1786
7086361926,5/2/2016,6.809999943,6.809999943,0,3.480000019,0.660000026,2.660000086,0,66,26,139,737,10052,2754
1624580081,4/17/2016,4.059999943,4.059999943,0,1.029999971,1.519999981,1.49000001,0.01,15,22,127,1276,6175,1554
4445114986,4/21/2016,2.559999943,2.559999943,0,0,0,2.539999962,0,0,0,215,756,3809,2150
2347167796,4/18/2016,5.449999809,5.449999809,0,0.790000021,0.860000014,3.789999962,0,11,16,206,678,8247,1944
3372868164,4/19/2016,5.260000229,5.260000229,0,0,0,5.239999771,0.02,0,0,376,1064,7711,1985
8792009665,4/28/2016,3.940000057,3.940000057,0,0,0,3.940000057,0,0,0,310,714,6157,2780
5577150313,4/16/2016,10.65999985,10.65999985,0,6.639999866,1.279999971,2.730000019,0,184,56,158,472,14269,4274
6117666160,5/8/2016,5.53000021,5.53000021,0,0,0,5.53000021,0,0,0,318,517,7328,2250
6775888955,4/23/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1841
6775888955,5/3/2016,0.01,0.01,0,0,0,0.01,0,0,0,1,1439,9,1843
2347167796,4/27/2016,7.579999924,7.579999924,0,1.860000014,0.400000006,5.320000172,0,26,9,295,623,11423,2194
6117666160,4/25/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1497
3372868164,4/13/2016,6.630000114,6.630000114,0,0.99000001,0.340000004,5.269999981,0.02,16,8,371,1045,9715,2093
4388161847,4/14/2016,6.820000172,6.820000172,0,0.129999995,1.070000052,5.619999886,0,10,35,219,945,8863,2998
1927972279,5/9/2016,0,0,0,0,0,0,0,0,0,0,1440,0,2063
7086361926,4/15/2016,5.670000076,5.670000076,0,2.039999962,1.110000014,2.529999971,0,30,21,139,864,8585,2395
6290855005,4/27/2016,4.210000038,4.210000038,0,0,0,4.179999828,0.029999999,0,0,287,1153,5565,2743
8378563200,4/27/2016,5.840000153,5.840000153,0,0.330000013,0.180000007,5.329999924,0,4,4,192,676,7359,3061
5553957443,4/26/2016,7.760000229,7.760000229,0,2.369999886,0.930000007,4.460000038,0,40,18,238,750,11886,2093
7086361926,4/18/2016,6.710000038,6.710000038,0,3.170000076,1.220000029,2.309999943,0,61,51,114,1136,9827,2743
4558609924,4/26/2016,6.050000191,6.050000191,0,0.430000007,2.029999971,3.589999914,0,12,41,283,1062,9148,2223
1927972279,5/6/2016,1.450000048,1.450000048,0,0,0,1.450000048,0,0,0,108,1332,2091,2383
1927972279,5/5/2016,0,0,0,0,0,0,0,0,0,0,1440,0,2063
8378563200,4/30/2016,2.339999914,2.339999914,0,0,0,2.339999914,0,0,0,121,780,2946,2660
8583815059,5/5/2016,9.68999958,9.68999958,0,0,0,1.179999948,0,0,0,70,1370,12427,3266
6962181067,4/25/2016,9.270000458,9.079999924,2.785175085,3.019999981,1.679999948,4.460000038,0.100000001,35,31,282,637,13239,2194
6775888955,4/17/2016,1.789999962,1.789999962,0,0.349999994,1.129999995,0.310000002,0,5,24,19,1392,2497,2067
4020332650,4/14/2016,0.079999998,0.079999998,0,0,0,0.029999999,0,0,0,3,1437,108,2011
4445114986,5/2/2016,4.75,4.75,0,2.210000038,0.189999998,2.349999905,0,27,4,200,667,6910,2336
3977333714,4/21/2016,4.079999924,4.079999924,0,0,0,4.059999943,0,0,0,242,712,6093,1397
2026352035,4/13/2016,3.099999905,3.099999905,0,0,0,3.099999905,0,0,0,238,663,4993,1521
1927972279,4/12/2016,0.469999999,0.469999999,0,0,0,0.469999999,0,0,0,55,734,678,2220
8253242879,4/13/2016,6.099999905,6.099999905,0,4.170000076,0.629999995,1.309999943,0,35,11,96,1298,8053,1935
6117666160,4/23/2016,8.680000305,8.680000305,0,0,0,8.680000305,0,0,0,512,468,11495,2651
1927972279,5/2/2016,2.619999886,2.619999886,0,1.159999967,0.300000012,1.159999967,0,16,8,94,1322,3790,2505
8792009665,5/1/2016,1.039999962,1.039999962,0,0,0,1.039999962,0,0,0,79,834,1619,1962
2026352035,4/24/2016,2.160000086,2.160000086,0,0,0,2.160000086,0,0,0,164,704,3490,1401
6117666160,4/24/2016,5.760000229,5.760000229,0,0,0,5.760000229,0,0,0,362,711,7623,2305
2873212765,4/26/2016,5.539999962,5.539999962,0,0.119999997,0.180000007,5.239999771,0,2,5,309,1124,8242,1882
2873212765,5/10/2016,5.559999943,5.559999943,0,0,0,5.550000191,0.01,0,0,373,1067,8275,1962
4319703577,5/1/2016,0.839999974,0.839999974,0,0,0,0.839999974,0,0,0,67,836,1251,1593
1844505072,5/12/2016,0,0,0,0,0,0,0,0,0,0,711,0,665
2022484408,5/11/2016,9.319999695,9.319999695,0,4.179999828,1.149999976,3.99000001,0,58,25,224,1133,13272,2544
2026352035,4/29/2016,4.710000038,4.710000038,0,0,0,4.710000038,0,0,0,352,492,7604,1692
4388161847,5/8/2016,14.38000011,14.38000011,0,9.890000343,1.25999999,3.230000019,0,107,38,178,576,17298,3934
2320127002,5/12/2016,1.789999962,1.789999962,0,0,0,1.789999962,0,0,0,128,830,2661,1125
4388161847,4/15/2016,6.730000019,6.730000019,0,0,0,6.730000019,0,0,0,299,837,8758,3066
7007744171,4/19/2016,10.47999954,9.5,4.94214201,4.409999847,0.75999999,5.309999943,0,53,17,304,1066,14194,2812
7007744171,4/22/2016,10.23999977,10.23999977,0,4.099999905,1.75999999,4.369999886,0,64,50,261,1065,15299,2889
8378563200,4/26/2016,12.85000038,12.85000038,0,7.510000229,0.920000017,4.420000076,0,90,18,161,593,16208,3763
1927972279,4/18/2016,0.170000002,0.170000002,0,0,0,0.170000002,0,0,0,17,1423,244,2111
6290855005,4/24/2016,4.460000038,4.460000038,0,0,0,4.460000038,0,0,0,258,1182,5896,2703
4319703577,5/3/2016,6.46999979,6.46999979,0,0.579999983,1.070000052,4.829999924,0,8,26,287,669,9648,2235
7007744171,5/7/2016,0,0,0,0,0,0,0,0,0,0,111,0,120
7007744171,4/24/2016,7.420000076,7.420000076,0,0,0,7.420000076,0,0,0,419,1021,11085,2667
8792009665,5/5/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1688
2320127002,4/15/2016,3.50999999,3.50999999,0,0,0,3.50999999,0,0,0,245,1195,5205,1801
6290855005,4/28/2016,4.329999924,4.329999924,0,0,0,4.329999924,0,0,0,255,1185,5731,2687
8583815059,4/21/2016,6.659999847,6.659999847,0,2.630000114,1.019999981,3.00999999,0,35,18,158,1229,8538,2883
6962181067,5/7/2016,4.5,4.5,0,0,0,4.5,0,0,0,328,745,6815,1947
7086361926,5/1/2016,8.069999695,8.069999695,0,2.299999952,0.899999976,4.849999905,0,30,15,258,685,12390,2730
