UserID,Date,Total_Distance,Tracker_Distance,Logged_Activities_Distance,Very_Active_Distance,Moderately_Active_Distance,Light_Active_Distance,Sedentary_Active_Distance,Very_Active_Minutes,Fairly_Active_Minutes,Lightly_Active_Minutes,Sedentary_Minutes,Steps,Calories_Burned
8583815059,4/24/2016,6.460000038,6.460000038,0,0.150000006,2.049999952,4.269999981,0,2,44,206,1188,8286,2889
6117666160,5/9/2016,3.380000114,3.380000114,0,0,0,3.380000114,0,0,0,197,125,4477,1248
8053475328,5/1/2016,0.850000024,0.850000024,0,0,0,0.850000024,0,0,0,51,1389,1170,1886
7007744171,4/14/2016,8.239999771,7.480000019,3.285414934,2.950000048,0.340000004,4.960000038,0,34,6,304,1096,11179,2668
4319703577,4/17/2016,0.02,0.02,0,0,0,0.02,0,0,0,3,1363,29,1464
8877689391,4/15/2016,7.170000076,7.170000076,0,0.050000001,0.050000001,7.010000229,0.01,106,1,281,1052,13422,3934
4702921684,4/16/2016,9.029999733,9.029999733,0,0.239999995,1.25,7.539999962,0,3,24,335,556,11140,3328
2873212765,4/14/2016,5.320000172,5.320000172,0,0,0,5.320000172,0,0,0,331,1109,7910,1893
8877689391,4/20/2016,18.11000061,18.11000061,0,11.02000046,0.689999998,6.340000153,0,73,19,225,1123,19948,3679
4388161847,5/11/2016,7.840000153,7.840000153,0,0.529999971,0.790000021,6.53000021,0,8,18,256,858,10201,2954
4558609924,5/4/2016,3.460000038,3.460000038,0,0,0,3.460000038,0,0,0,252,1188,5232,1842
1844505072,5/2/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1348
6962181067,4/23/2016,13.23999977,13.23999977,0,4.199999809,2,7.039999962,0,58,41,347,484,20031,2571
2320127002,4/28/2016,1.029999971,1.029999971,0,0,0,1.029999971,0,0,0,76,1364,1532,1473
8253242879,4/29/2016,4.260000229,4.260000229,0,1.289999962,0.540000021,2.400000095,0,16,14,136,1257,6260,1854
6117666160,4/22/2016,6.199999809,6.199999809,0,0,0,6.199999809,0,0,0,402,413,8206,2409
6775888955,4/29/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1841
4020332650,5/9/2016,3.269999981,3.269999981,0,0.200000003,0.119999997,2.940000057,0,3,5,173,1225,4556,2785
8877689391,4/24/2016,15.73999977,15.73999977,0,11.01000023,0.01,4.690000057,0,64,1,227,1148,16674,3455
8792009665,4/20/2016,2.00999999,2.00999999,0,0,0.280000001,1.74000001,0,0,10,139,744,3147,2188
2320127002,4/29/2016,0.620000005,0.620000005,0,0,0,0.620000005,0,0,0,45,1395,924,1410
7086361926,4/12/2016,8.409999847,8.409999847,0,5.269999981,0.150000006,2.970000029,0,59,6,153,745,11317,2772
6775888955,5/4/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1841
3977333714,4/13/2016,6.710000038,6.710000038,0,2.029999971,2.130000114,2.549999952,0,31,46,153,754,10035,1495
6290855005,5/5/2016,4.789999962,4.789999962,0,0,0,4.789999962,0,0,0,239,1201,6339,2682
4319703577,5/11/2016,6.130000114,6.130000114,0,0.200000003,0.74000001,5.179999828,0,3,18,311,574,9129,2232
8378563200,5/6/2016,5.590000153,5.590000153,2.092147112,1.549999952,0.25,3.779999971,0,74,5,166,831,7045,3644
6962181067,5/11/2016,4.440000057,4.440000057,0,1.49000001,0.310000002,2.650000095,0,24,7,199,709,6722,1855
4020332650,4/24/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1980
2347167796,4/23/2016,11.36999989,11.36999989,0,2.779999971,1.450000048,7.150000095,0,32,35,360,591,16901,2629
6290855005,4/14/2016,5.800000191,5.800000191,0,0,0,5.769999981,0.029999999,0,0,363,1077,7671,2952
6290855005,4/19/2016,5.400000095,5.400000095,0,0,0,5.389999866,0.01,0,0,321,1119,7142,2839
2873212765,4/29/2016,4.949999809,4.949999809,0,1.360000014,1.409999967,2.180000067,0,20,23,206,1191,7365,1780
4020332650,5/12/2016,0.419999987,0.419999987,0,0,0,0.409999996,0,0,0,21,721,590,1120
4319703577,4/15/2016,3.799999952,3.799999952,0,0,0,3.799999952,0,0,0,228,752,5664,1985
2320127002,4/20/2016,4.849999905,4.849999905,0,0,0.49000001,4.340000153,0,0,11,283,1146,7192,1922
8792009665,4/26/2016,0.850000024,0.850000024,0,0,0,0.850000024,0,0,0,80,1360,1321,1928
7086361926,5/9/2016,9.109999657,9.109999657,0,4.260000229,1.710000038,3.119999886,0,67,50,171,743,13566,2960
4445114986,5/11/2016,6.110000134,6.110000134,0,2.25,1,2.859999895,0,34,22,232,622,9105,2499
4020332650,4/13/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1981
4702921684,4/12/2016,5.880000114,5.880000114,0,0,0,5.849999905,0,0,0,263,718,7213,2947
6290855005,4/26/2016,0,0,0,0,0,0,0,0,0,0,1440,0,2060
8877689391,4/30/2016,26.71999931,26.71999931,0,21.65999985,0.079999998,4.929999828,0,124,4,223,1089,27745,4398
8583815059,5/3/2016,9.369999886,9.369999886,0,0,0,0,0,0,0,0,1440,12015,3212
8378563200,5/12/2016,3.619999886,3.619999886,0,0.649999976,0.270000011,2.690000057,0,8,6,102,433,4561,1976
6117666160,5/4/2016,2.25999999,2.25999999,0,0,0,2.25999999,0,0,0,156,1279,2997,1902
8253242879,4/15/2016,1.769999981,1.769999981,0,0,0,1.75999999,0,0,0,105,1335,2672,1632
6290855005,5/2/2016,5.130000114,5.130000114,0,0,0,5.110000134,0.02,0,0,268,1172,6781,2725
8053475328,5/8/2016,17.64999962,17.64999962,0,13.39999962,0.589999974,3.660000086,0,125,14,228,1073,22026,3589
5553957443,5/2/2016,6.380000114,6.380000114,0,1.059999943,0.409999996,4.900000095,0,23,9,227,724,9769,1996
8792009665,4/30/2016,4.590000153,4.590000153,0,0.330000013,0.360000014,3.910000086,0,10,20,301,749,7174,2896
5577150313,4/22/2016,6.849999905,6.849999905,0,2.420000076,0.790000021,3.299999952,0,62,30,200,823,9172,3329
1644430081,5/5/2016,3.190000057,3.190000057,0,0.519999981,0.540000021,2.130000114,0.01,6,12,81,1341,4363,2463
2320127002,5/8/2016,3.480000019,3.480000019,0,0,0,3.470000029,0,0,0,247,1193,5161,1821
6962181067,4/30/2016,6.659999847,6.659999847,0,2.24000001,0.75999999,3.670000076,0,32,16,237,731,10081,2002
2022484408,4/17/2016,11.39999962,11.39999962,0,3.869999886,0.660000026,6.880000114,0,28,29,331,1052,15112,2782
4702921684,5/1/2016,0,0,0,0,0,0,0,0,0,0,1440,0,2017
1624580081,4/16/2016,3.49000001,3.49000001,0,0,0,3.49000001,0,0,0,176,1264,5370,1463
5553957443,4/16/2016,3.769999981,3.769999981,0,0,0,3.769999981,0,0,0,288,521,5771,1831
2022484408,4/28/2016,7.119999886,7.119999886,0,0.409999996,1.330000043,5.389999866,0,6,20,291,1123,10140,2296
6775888955,4/12/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1841
8378563200,4/28/2016,4.300000191,4.300000191,0,0.899999976,0.49000001,2.910000086,0,11,10,139,711,5417,2884
8253242879,4/17/2016,7.909999847,7.909999847,0,5.429999828,0.150000006,2.329999924,0,41,5,157,1237,10204,2112
8053475328,5/9/2016,9.380000114,9.380000114,0,6.119999886,0.569999993,2.690000057,0,66,12,148,1214,12465,2765
8792009665,4/17/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1688
7007744171,5/4/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1557
1844505072,4/15/2016,2.539999962,2.539999962,0,0,0,2.539999962,0,0,0,176,527,3844,1725
5553957443,5/9/2016,7.579999924,7.579999924,0,2.130000114,0.889999986,4.559999943,0,59,22,251,667,11611,2272
2320127002,5/6/2016,3.289999962,3.289999962,0,0,0,3.289999962,0,0,0,204,1236,4878,1742
7086361926,4/17/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1629
5577150313,4/19/2016,9.420000076,9.420000076,0,7.019999981,0.639999986,1.75999999,0,108,23,111,733,12574,3501
6962181067,4/22/2016,7.090000153,7.090000153,0,1.769999981,1.549999952,3.769999981,0,30,33,240,659,10725,2086
4445114986,4/29/2016,3.140000105,3.140000105,0,0,0,3.130000114,0,0,0,226,1106,4676,2196
5553957443,4/29/2016,8.329999924,8.329999924,0,2.789999962,0.639999986,4.909999847,0,46,15,270,709,12764,2169
8378563200,4/17/2016,1.690000057,1.690000057,0,0,0,1.690000057,0,0,0,93,599,2132,2572
2026352035,5/3/2016,3.720000029,3.720000029,0,0,0,3.720000029,0,0,0,304,981,5992,1604
4319703577,4/23/2016,3.309999943,3.309999943,0,0,0,3.309999943,0,0,0,233,546,4935,1945
4319703577,4/28/2016,7.28000021,7.28000021,0,1.00999999,0.330000013,5.940000057,0,13,8,359,552,10817,2367
7086361926,5/11/2016,6.519999981,6.519999981,0,2.890000105,1.389999986,2.230000019,0,57,40,128,757,9572,2735
8053475328,5/10/2016,11.35999966,11.35999966,0,9.090000153,0.419999987,1.850000024,0,96,10,115,1219,14810,2926
2320127002,4/13/2016,4.900000095,4.900000095,0,0,0,4.900000095,0,0,0,335,1105,7275,2003
1503960366,4/16/2016,8.159999847,8.159999847,0,2.710000038,0.409999996,5.039999962,0,36,10,221,773,12669,1863
8053475328,4/12/2016,14.11999989,14.11999989,0,11.64000034,0.389999986,2.099999905,0,116,8,123,1193,18060,3186
6290855005,4/29/2016,0,0,0,0,0,0,0,0,0,0,1440,0,2060
8378563200,5/5/2016,6.789999962,6.789999962,2.253081083,0.889999986,0.159999996,5.739999771,0,66,3,214,764,8567,3783
6117666160,4/27/2016,7.110000134,7.110000134,0,0,0,7.110000134,0,0,0,458,417,9411,2576
7086361926,4/13/2016,3.619999886,3.619999886,0,0.560000002,0.209999993,2.839999914,0,31,26,155,744,5813,2516
5553957443,4/22/2016,7.630000114,7.630000114,0,1.379999995,0.629999995,5.599999905,0,25,16,270,781,11682,2105
7007744171,4/26/2016,10.10000038,10.10000038,0,0.930000007,0.939999998,8.229999542,0,16,22,424,978,15090,2939
6962181067,4/15/2016,3.680000067,3.680000067,0,0,0,3.680000067,0,0,0,217,837,5563,1756
1844505072,4/18/2016,3.039999962,3.039999962,0,0,0.479999989,2.559999943,0,0,12,217,1211,4597,1814
7007744171,4/28/2016,10.11999989,10.11999989,0,1.090000033,0.769999981,8.260000229,0,16,16,401,1007,15128,2836
5577150313,4/18/2016,7.389999866,7.389999866,0,4.860000134,0.720000029,1.820000052,0,114,32,130,623,9893,3625
4319703577,5/7/2016,5.329999924,5.329999924,0,0.189999998,1.049999952,4.079999924,0,3,28,279,586,7937,2158
4558609924,5/10/2016,4.25,4.25,0,0.74000001,1.120000005,2.390000105,0,11,18,220,1191,6435,1889
1624580081,4/28/2016,1.789999962,1.789999962,0,0,0.200000003,1.600000024,0,0,5,115,1320,2759,1401
1624580081,4/13/2016,4.550000191,4.550000191,0,0,0,4.550000191,0,0,0,148,1292,7007,1411
8053475328,4/23/2016,17.19000053,17.19000053,0,12.53999996,0.629999995,4.019999981,0,125,14,223,741,22359,3554
2026352035,4/27/2016,3.769999981,3.769999981,0,0,0,3.769999981,0,0,0,286,586,6088,1593
1927972279,4/23/2016,2.039999962,2.039999962,0,0,0,2.039999962,0,0,0,145,1295,2945,2499
1503960366,5/9/2016,7.71999979,7.71999979,0,3.450000048,0.529999971,3.74000001,0,46,11,206,835,12022,1819
8378563200,4/19/2016,10.35999966,10.35999966,2.253081083,5.300000191,0.879999995,4.179999828,0,120,19,154,737,13070,4092
2320127002,4/26/2016,2.299999952,2.299999952,0,0,0,2.299999952,0,0,0,147,1293,3409,1632
4558609924,4/27/2016,6.320000172,6.320000172,0,1.960000038,0.889999986,3.460000038,0,27,14,312,1087,9557,2098
8053475328,4/16/2016,11.10999966,11.10999966,0,9.359999657,0.270000011,1.49000001,0,96,6,83,1255,14549,2867
4057192912,4/13/2016,4.46999979,4.46999979,0,0,0,4.369999886,0,0,0,160,1280,5974,2306
2873212765,5/5/2016,5.610000134,5.610000134,0,0.779999971,0.800000012,4.03000021,0,13,23,311,1093,8314,1971
4388161847,4/18/2016,9.100000381,9.100000381,0,3.559999943,0.400000006,5.139999866,0,27,8,239,1017,11009,3274
6775888955,5/2/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1841
4319703577,4/22/2016,3.019999981,3.019999981,0,0.059999999,0.810000002,2.150000095,0,1,19,176,709,4500,1886
5577150313,5/7/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1819
4558609924,5/6/2016,2.480000019,2.480000019,0,0,0,2.480000019,0,0,0,202,1238,3755,1722
1927972279,4/27/2016,0,0,0,0,0,0,0,0,0,0,1440,0,2063
1644430081,4/12/2016,7.769999981,7.769999981,0,0.140000001,2.299999952,5.329999924,0,2,51,256,1131,10694,3199
4445114986,5/10/2016,2.630000114,2.630000114,0,0,0,2.630000114,0,0,0,231,783,3915,2181
6290855005,5/4/2016,4.409999847,4.409999847,0,0,0,4.400000095,0.01,0,0,272,1168,5832,2718
1927972279,4/17/2016,0,0,0,0,0,0,0,0,0,0,1440,0,2063
8877689391,4/19/2016,17.39999962,17.39999962,0,12.14999962,0.180000007,5.03000021,0,82,13,214,1131,18785,3676
4702921684,4/27/2016,5.71999979,5.71999979,0,0.090000004,0.800000012,4.78000021,0,1,16,238,733,7047,2908
1644430081,4/14/2016,8.020000458,8.020000458,0,0.360000014,2.559999943,5.099999905,0,5,58,252,1125,11037,3226
8253242879,4/25/2016,4.510000229,4.510000229,0,0.360000014,2.390000105,1.769999981,0,7,54,118,1261,6829,1909
1503960366,4/26/2016,8.789999962,8.789999962,0,2.329999924,0.920000017,5.539999962,0,31,23,279,833,13755,1970
2022484408,4/14/2016,7.5,7.5,0,2.480000019,0.209999993,4.820000172,0,32,3,257,1148,10690,2312
1624580081,4/21/2016,4.130000114,4.130000114,0,0,0,4.110000134,0.02,0,0,186,1254,6349,1467
4558609924,4/30/2016,6.820000172,6.820000172,0,0.469999999,1.889999986,4.460000038,0,7,29,293,1111,10319,2105
4057192912,4/14/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1776
2026352035,4/14/2016,2.069999933,2.069999933,0,0,0,2.049999952,0,0,0,197,653,3335,1431
7086361926,5/8/2016,7.099999905,7.099999905,0,2.309999943,1.529999971,3.25,0,32,27,147,695,10677,2534
2320127002,4/12/2016,7.489999771,7.489999771,0,1.169999957,0.310000002,6.010000229,0,13,9,306,1112,10725,2124
8053475328,5/5/2016,11.51000023,11.51000023,0,8.850000381,0.449999988,2.210000038,0,93,9,130,1208,14990,2950
1624580081,5/3/2016,1.370000005,1.370000005,0,0,0,1.340000033,0.02,0,0,96,1344,2100,1334
3977333714,5/3/2016,9.590000153,9.590000153,0,3.319999933,1.74000001,4.53000021,0,47,41,258,594,14335,1710
7086361926,4/23/2016,1.809999943,1.809999943,0,0,0,1.799999952,0,0,0,90,1350,2817,1965
7007744171,4/20/2016,11.31000042,10.40999985,4.924840927,4.789999962,0.670000017,5.860000134,0,60,33,347,1000,15566,3096
7007744171,4/25/2016,13.34000015,12.19999981,4.861792088,4.309999943,1.370000005,7.670000076,0,51,24,379,986,18229,3055
2873212765,5/12/2016,5.110000134,5.110000134,0,0,0,5.110000134,0,0,0,268,720,7566,1431
6962181067,5/3/2016,8.119999886,8.119999886,0,1.74000001,2.039999962,4.329999924,0,21,36,267,654,12109,2072
2347167796,4/16/2016,15.07999992,15.07999992,0,5.449999809,4.099999905,5.53000021,0,66,72,268,968,22244,2670
7007744171,4/27/2016,10.22000027,9.06000042,4.885604858,4.269999981,0.660000026,5.289999962,0,50,12,337,1041,13541,2830
4445114986,4/30/2016,4.179999828,4.179999828,0,0,0,4.179999828,0,0,0,290,797,6222,2363
4445114986,4/24/2016,3.359999895,3.359999895,0,0,0,3.359999895,0,0,0,244,1196,5002,2247
8877689391,5/9/2016,18.25,18.25,0,11.10000038,0.800000012,6.239999771,0.050000001,73,19,217,1131,20226,3710
8253242879,4/28/2016,1.799999952,1.799999952,0,0.670000017,0.779999971,0.340000004,0,11,16,20,1393,2718,1580
2873212765,4/16/2016,6.650000095,6.650000095,0,3.109999895,0.02,3.50999999,0.01,47,1,305,1087,9685,2148
2026352035,4/28/2016,3.950000048,3.950000048,0,0,0,3.950000048,0,0,0,331,626,6375,1649
2022484408,4/19/2016,8.529999733,8.529999733,0,3.289999962,0.239999995,5,0,31,7,250,1152,11548,2489
5553957443,5/1/2016,3.369999886,3.369999886,0,0,0,3.369999886,0,0,0,237,436,5164,1747
7007744171,4/30/2016,2.519999981,2.519999981,0,0,0,2.519999981,0,0,0,200,1240,3761,2051
4319703577,5/2/2016,6.239999771,6.239999771,0,0,0.439999998,5.710000038,0,0,11,344,585,9261,2270
6962181067,5/4/2016,6.710000038,6.710000038,0,0.469999999,1.679999948,4.550000191,0,15,36,284,683,10147,2086
4558609924,4/14/2016,4.489999771,4.489999771,0,0,0,4.489999771,0,0,0,279,1161,6799,1922
8378563200,4/15/2016,11.47000027,11.47000027,0,4.909999847,1.149999976,5.409999847,0,60,23,190,729,14461,3666
8053475328,4/15/2016,16.23999977,16.23999977,0,13.26000023,0.389999986,2.589999914,0,132,8,158,1142,20669,3410
1844505072,4/25/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1347
5553957443,5/11/2016,3.220000029,3.220000029,0,0,0,3.220000029,0,0,0,195,628,4926,1693
4319703577,4/20/2016,6.010000229,6.010000229,0,0,0.680000007,5.309999943,0,0,18,306,671,8954,2220
1503960366,4/13/2016,6.96999979,6.96999979,0,1.570000052,0.689999998,4.710000038,0,21,19,217,776,10735,1797
8583815059,5/11/2016,6.789999962,6.789999962,0,0.370000005,3.24000001,3.170000076,0,5,71,177,1106,8701,2804
5553957443,5/7/2016,1.220000029,1.220000029,0,0,0,1.220000029,0,0,0,96,902,1868,1494
1644430081,4/30/2016,13.23999977,13.23999977,0,0.629999995,3.140000105,9.460000038,0,9,71,402,816,18213,3846
2026352035,5/2/2016,4.349999905,4.349999905,0,0,0,4.349999905,0,0,0,355,716,7018,1690
1624580081,4/15/2016,0.980000019,0.980000019,0,0,0,0.970000029,0,0,0,96,1344,1510,1344
8053475328,4/19/2016,12.47999954,12.47999954,0,9.220000267,0.310000002,2.950000048,0,90,7,191,1152,15929,3114
4702921684,4/15/2016,5.28000021,5.28000021,0,0.07,0.419999987,4.789999962,0,1,8,256,944,6506,2896
4388161847,4/27/2016,8.609999657,8.609999657,0,0.699999988,2.50999999,5.389999866,0,11,48,241,684,11193,3074
4445114986,4/23/2016,2.930000067,2.930000067,0,0,0,2.930000067,0,0,0,201,1239,4363,2149
4020332650,5/2/2016,0.340000004,0.340000004,0,0,0.039999999,0.289999992,0,0,11,31,1350,475,2207
1644430081,5/11/2016,0.970000029,0.970000029,0,0,0,0.949999988,0.01,0,0,49,713,1329,1276
3977333714,5/5/2016,8.579999924,8.579999924,0,1.75999999,4.110000134,2.710000038,0,14,88,178,680,12312,1618
5553957443,5/10/2016,10.71000004,10.71000004,0,3.869999886,1.610000014,5.199999809,0,61,40,265,707,16358,2335
3977333714,5/11/2016,0.5,0.5,0,0.370000005,0,0.129999995,0,4,0,9,13,746,52
8053475328,4/20/2016,12.18999958,12.18999958,0,9.579999924,0.230000004,2.380000114,0,89,5,158,695,15108,3043
2320127002,5/7/2016,4.96999979,4.96999979,0,0,0,4.96999979,0,0,0,319,1121,7379,1972
1503960366,4/25/2016,9.800000191,9.800000191,0,5.289999962,0.569999993,3.940000057,0,73,14,216,814,15355,2013
3372868164,5/1/2016,2.099999905,2.099999905,0,0,0,2.089999914,0,0,0,172,842,3077,1237
6117666160,4/15/2016,10.59000015,10.59000015,0,0,0.280000001,10.30000019,0,0,6,513,921,14019,2865
4319703577,4/18/2016,1.549999952,1.549999952,0,0.07,0.330000013,1.120000005,0,1,9,58,824,2276,1632
2873212765,4/20/2016,6.300000191,6.300000191,0,1.50999999,0.119999997,4.659999847,0.01,22,5,378,1035,9202,2094
2022484408,4/24/2016,10.27999973,10.27999973,0,4.550000191,1.149999976,4.579999924,0,37,26,216,1161,13481,2529
8378563200,5/4/2016,6.239999771,6.239999771,0,1.559999943,0.49000001,4.199999809,0,19,10,167,680,7875,3110
8877689391,5/5/2016,10.67000008,10.67000008,0,5.460000038,0.819999993,4.369999886,0,67,15,188,1170,14055,3052
6290855005,5/3/2016,4.570000172,4.570000172,0,0,0,4.570000172,0,0,0,240,1200,6047,2671
8378563200,4/12/2016,6.050000191,6.050000191,2.253081083,0.829999983,0.709999979,4.5,0,65,15,156,723,7626,3635
4558609924,4/22/2016,6.349999905,6.349999905,0,1.370000005,1.5,3.470000029,0,20,25,273,1122,9601,2094
8877689391,4/23/2016,7.429999828,7.429999828,0,0,0,7.400000095,0.01,102,6,300,1032,11200,3891
4558609924,5/12/2016,4.170000076,4.170000076,0,0,0,4.170000076,0,0,0,247,736,6307,1452
8378563200,4/25/2016,9.840000153,9.840000153,2.092147112,5.050000191,0.870000005,3.920000076,0,117,16,141,692,12405,4005
2320127002,5/9/2016,2.079999924,2.079999924,0,0,0,2.079999924,0,0,0,145,1295,3090,1630
5553957443,5/12/2016,2.039999962,2.039999962,0,0.579999983,0.400000006,1.059999943,0,8,6,48,222,3121,741
8583815059,5/8/2016,7.190000057,7.190000057,0,0.219999999,3.309999943,3.660000086,0,3,72,182,1183,9217,2940
5553957443,5/8/2016,4,4,0,0.219999999,0.469999999,3.299999952,0,3,8,210,505,6083,1762
6962181067,4/18/2016,7.539999962,7.539999962,0,0.829999983,2.390000105,4.320000172,0,13,42,238,689,11404,2039
2026352035,4/16/2016,1.580000043,1.580000043,0,0,0,1.580000043,0,0,0,150,728,2547,1373
8053475328,4/26/2016,9.619999886,9.619999886,0,6.309999943,0.200000003,3.099999905,0,68,5,185,1182,12685,2846
6962181067,5/1/2016,3.609999895,3.609999895,0,0,0,3.609999895,0,0,0,215,722,5454,1740
4558609924,4/13/2016,3.289999962,3.289999962,0,1.24000001,0.439999998,1.610000014,0,19,7,127,1287,4978,1722
6962181067,4/13/2016,3.74000001,3.74000001,0,0.569999993,1.210000038,1.960000038,0,8,24,142,548,5652,1718
4702921684,4/17/2016,10.28999996,10.28999996,0,0.959999979,3.460000038,5.880000114,0,12,66,302,437,12692,3394
1624580081,5/9/2016,1.129999995,1.129999995,0,0,0,1.129999995,0,0,0,91,1349,1732,1328
4558609924,4/12/2016,3.390000105,3.390000105,0,0,0,3.390000105,0,0,0,318,1122,5135,1909
5553957443,5/6/2016,6.289999962,6.289999962,0,1.519999981,0.540000021,4.230000019,0,21,9,229,761,9632,1916
8583815059,4/19/2016,4.440000057,4.440000057,0,0.529999971,0.479999989,3.440000057,0,7,10,166,1257,5697,2668
7086361926,4/22/2016,6.53000021,6.53000021,0,2.869999886,0.970000029,2.670000076,0,58,59,153,762,9753,2846
2347167796,4/17/2016,3.619999886,3.619999886,0,0.079999998,0.280000001,3.25999999,0,1,7,249,508,5472,1882
1503960366,5/3/2016,9.659999847,9.659999847,0,3.730000019,1.049999952,4.880000114,0,50,24,254,816,15103,1990
3372868164,4/29/2016,6.230000019,6.230000019,0,0,0,6.21999979,0.01,0,0,402,1038,9135,2044
4445114986,4/28/2016,3.00999999,3.00999999,0,0,0,3.00999999,0,0,0,236,762,4493,2203
2022484408,4/18/2016,10.06999969,10.06999969,0,3.640000105,0.119999997,6.300000191,0,48,3,311,1078,14131,2770
2873212765,4/23/2016,6.349999905,6.349999905,0,2.089999914,0.230000004,4.019999981,0.01,28,5,330,1077,9317,2021
2026352035,4/18/2016,2.059999943,2.059999943,0,0,0,2.059999943,0,0,0,182,1062,3325,1419
4319703577,4/16/2016,3.180000067,3.180000067,0,0,0,3.180000067,0,0,0,194,724,4744,1884
8253242879,4/18/2016,3.480000019,3.480000019,0,1.039999962,0.629999995,1.799999952,0,16,16,130,1278,5151,1829
4388161847,4/13/2016,8.449999809,8.449999809,0,0.059999999,0.629999995,3.880000114,0,1,14,150,1275,10993,3092
4558609924,4/29/2016,5.179999828,5.179999828,0,1.019999981,1.850000024,2.309999943,0,15,29,197,1096,7833,1918
3977333714,5/9/2016,10.07999992,10.07999992,0,0.769999981,5.599999905,3.549999952,0,8,122,151,1159,14687,1667
8053475328,4/13/2016,13.35000038,13.35000038,0,10.43000031,0.469999999,2.450000048,0,95,12,156,1177,16433,3140
3372868164,4/24/2016,4.590000153,4.590000153,0,0.889999986,0.189999998,3.49000001,0.02,14,7,292,1127,6731,1921
6775888955,4/19/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1841
1927972279,4/19/2016,0,0,0,0,0,0,0,0,0,0,1440,0,2063
6775888955,4/21/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1841
8583815059,5/4/2016,2.799999952,2.799999952,0,0,0,0,0,0,0,0,1440,3588,2516
1844505072,4/19/2016,0.129999995,0.129999995,0,0,0,0.129999995,0,0,0,10,1430,197,1366
4020332650,5/8/2016,4.199999809,4.199999809,0,0,0,4.150000095,0,0,0,263,775,5862,3089
1644430081,5/7/2016,9.720000267,9.720000267,0,3.25999999,0.790000021,5.670000076,0.01,41,17,243,1139,13372,3404
4445114986,4/27/2016,5.03000021,5.03000021,0,2.619999886,0.029999999,2.380000114,0,32,1,194,839,7243,2361
3977333714,4/26/2016,7.619999886,7.619999886,0,0.449999988,4.21999979,2.950000048,0,7,95,170,797,11388,1551
2026352035,5/11/2016,5.320000172,5.320000172,0,0,0,5.320000172,0,0,0,330,569,8580,1698
4445114986,5/5/2016,2.549999952,2.549999952,0,0.119999997,0.239999995,2.180000067,0,2,6,185,734,3800,2120
1844505072,5/11/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1347
6117666160,4/29/2016,7.239999771,7.239999771,0,0,0,7.239999771,0,0,0,461,479,9592,2560
1503960366,5/2/2016,9.710000038,9.710000038,0,3.210000038,0.569999993,5.920000076,0,41,15,277,798,14727,2004
6962181067,5/2/2016,8.539999962,8.539999962,0,1.200000048,2,5.340000153,0,18,39,313,655,12912,2162
1644430081,4/21/2016,0.889999986,0.889999986,0,0,0,0.879999995,0.01,0,0,38,1402,1223,2140
1844505072,4/26/2016,0,0,0,0,0,0,0,0,0,0,1440,0,1347
2873212765,4/17/2016,1.700000048,1.700000048,0,0,0.349999994,1.340000033,0,0,8,160,1272,2524,1529
8583815059,4/23/2016,7.349999905,7.349999905,0,0.529999971,2.029999971,4.75,0,7,44,238,1151,9423,3012
4388161847,5/5/2016,7.380000114,7.380000114,0,0.629999995,1.669999957,5.090000153,0,12,39,199,896,9603,2899
1844505072,4/22/2016,3.549999952,3.549999952,0,0,0,3.549999952,0,0,0,220,1220,5372,1827
